#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
C2E21_8994	C2E21_2519	3076.A0A2P6TCS7	3076.A0A2P6TY58	0.085	0	0	0	0.127	0.092	0.929	0	0.941
C2E21_8994	C2E21_5786	3076.A0A2P6TCS7	3076.A0A2P6TM95	0.100	0	0	0	0.317	0.142	0.941	0.232	0.971
C2E21_8994	C2E21_7470	3076.A0A2P6TCS7	3076.A0A2P6TI98	0.085	0	0	0	0.127	0.092	0.967	0	0.972
C2E21_8994	C2E21_8091	3076.A0A2P6TCS7	3076.A0A2P6TFE5	0.100	0	0	0.615	0.104	0.142	0.967	0.192	0.978
C2E21_8994	C2E21_1664	3076.A0A2P6TCS7	3076.A0A2P6U098	0.100	0	0	0	0.317	0.142	0.967	0.232	0.984
C2E21_8994	C2E21_8024	3076.A0A2P6TCS7	3076.A0A2P6TFV5	0.100	0	0	0	0.317	0.142	0.967	0.304	0.985
C2E21_8994	C2E21_1532	3076.A0A2P6TCS7	3076.A0A2P6U0B0	0.100	0.038	0	0	0.104	0.142	0.967	0.495	0.986
C2E21_8994	C2E21_1345	3076.A0A2P6TCS7	3076.A0A2P6U110	0.100	0	0	0	0.145	0.142	0.967	0.500	0.987
C2E21_8995	C2E21_9531	3076.A0A2P6TCU7	3076.A0A2P6TB77	0.131	0	0	0	0.362	0	0	0.141	0.482
C2E21_8995	C2E21_9174	3076.A0A2P6TCU7	3076.A0A2P6TC07	0	0	0	0	0.146	0.213	0	0.275	0.470
C2E21_8995	C2E21_6829	3076.A0A2P6TCU7	3076.A0A2P6TJU6	0.089	0	0	0	0.063	0	0	0.361	0.406
C2E21_8995	C2E21_7099	3076.A0A2P6TCU7	3076.A0A2P6TJD3	0.089	0	0	0	0.063	0	0	0.361	0.406
C2E21_8995	C2E21_0556	3076.A0A2P6TCU7	3076.A0A2P6U3T5	0.090	0	0	0	0.140	0	0.210	0.153	0.406
C2E21_8995	C2E21_7343	3076.A0A2P6TCU7	3076.A0A2P6TI85	0.088	0	0	0	0.143	0.092	0	0.275	0.416
C2E21_8995	C2E21_3837	3076.A0A2P6TCU7	3076.A0A2P6TTR0	0	0	0	0	0.152	0.175	0	0.234	0.417
C2E21_8995	C2E21_4488	3076.A0A2P6TCU7	3076.A0A2P6TQY5	0.145	0	0	0	0.386	0	0	0	0.452
C2E21_8995	C2E21_2342	3076.A0A2P6TCU7	3076.A0A2P6TZ91	0	0	0	0	0.270	0	0	0.310	0.474
C2E21_8995	C2E21_3061	3076.A0A2P6TCU7	3076.A0A2P6TWM7	0.131	0	0	0	0.362	0	0	0.141	0.482
C2E21_8995	C2E21_1934	3076.A0A2P6TCU7	3076.A0A2P6U0Q2	0	0	0	0	0.146	0.213	0	0.296	0.485
C2E21_8995	C2E21_4076	3076.A0A2P6TCU7	3076.A0A2P6TSA6	0.150	0	0	0	0.147	0.093	0.256	0.110	0.485
C2E21_8995	C2E21_0242	3076.A0A2P6TCU7	3076.A0A2P6U3S8	0	0	0	0	0.254	0.213	0	0.215	0.498
C2E21_8995	C2E21_8790	3076.A0A2P6TCU7	3076.A0A2P6TD77	0	0	0	0	0.254	0.213	0	0.219	0.501
C2E21_8995	C2E21_2028	3076.A0A2P6TCU7	3076.A0A2P6TY18	0	0	0	0	0.073	0	0	0.489	0.506
C2E21_8995	C2E21_6342	3076.A0A2P6TCU7	3076.A0A2P6TKS4	0.112	0	0	0	0.101	0.155	0	0.394	0.536
C2E21_8995	C2E21_8851	3076.A0A2P6TCU7	3076.A0A2P6TD88	0.151	0	0	0	0.142	0	0.256	0.248	0.537
C2E21_8995	C2E21_8852	3076.A0A2P6TCU7	3076.A0A2P6TDL4	0.151	0	0	0	0.142	0	0.256	0.248	0.537
C2E21_8995	C2E21_8850	3076.A0A2P6TCU7	3076.A0A2P6TDE1	0.151	0	0	0	0.142	0	0.256	0.248	0.537
C2E21_8995	C2E21_3786	3076.A0A2P6TCU7	3076.A0A2P6TT79	0.071	0	0	0	0.310	0	0	0.351	0.547
C2E21_8995	C2E21_6378	3076.A0A2P6TCU7	3076.A0A2P6TKZ9	0.071	0	0	0	0.310	0	0	0.358	0.552
C2E21_8995	C2E21_4469	3076.A0A2P6TCU7	3076.A0A2P6TRT0	0	0	0	0	0.438	0	0	0.275	0.575
C2E21_8995	C2E21_7990	3076.A0A2P6TCU7	3076.A0A2P6TFY5	0	0	0	0	0.438	0	0	0.275	0.575
C2E21_8995	C2E21_0679	3076.A0A2P6TCU7	3076.A0A2P6U3T0	0	0	0	0	0.483	0.174	0	0.156	0.608
C2E21_8995	C2E21_0056	3076.A0A2P6TCU7	3076.A0A2P6U4N8	0	0	0	0	0.483	0.174	0	0.156	0.608
C2E21_8995	C2E21_6204	3076.A0A2P6TCU7	3076.A0A2P6TL15	0	0	0	0	0.153	0	0	0.558	0.609
C2E21_8995	C2E21_2991	3076.A0A2P6TCU7	3076.A0A2P6TWE7	0.131	0	0	0	0.327	0.155	0	0.310	0.613
C2E21_8995	C2E21_3504	3076.A0A2P6TCU7	3076.A0A2P6TUV2	0.131	0	0	0	0.327	0.155	0	0.324	0.621
C2E21_8995	C2E21_3626	3076.A0A2P6TCU7	3076.A0A2P6TUM3	0	0	0	0.566	0.334	0.201	0	0.351	0.624
C2E21_8995	C2E21_0635	3076.A0A2P6TCU7	3076.A0A2P6U5J9	0	0	0	0	0.587	0	0	0.138	0.628
C2E21_8995	C2E21_4384	3076.A0A2P6TCU7	3076.A0A2P6TTQ2	0	0	0	0	0.587	0	0	0.138	0.628
C2E21_8995	C2E21_4212	3076.A0A2P6TCU7	3076.A0A2P6TT80	0	0	0	0	0.237	0.286	0.078	0.395	0.655
C2E21_8995	C2E21_6300	3076.A0A2P6TCU7	3076.A0A2P6TL93	0	0	0	0	0.580	0	0	0.275	0.682
C2E21_8995	C2E21_6363	3076.A0A2P6TCU7	3076.A0A2P6TKU7	0.103	0	0	0	0.540	0	0	0.380	0.721
C2E21_8995	C2E21_3955	3076.A0A2P6TCU7	3076.A0A2P6TTU2	0.115	0	0	0	0.316	0.479	0.107	0.229	0.743
C2E21_8995	C2E21_3364	3076.A0A2P6TCU7	3076.A0A2P6TU88	0.115	0	0	0	0.316	0.479	0.107	0.306	0.768
C2E21_8995	C2E21_1155	3076.A0A2P6TCU7	3076.A0A2P6U3A6	0	0	0	0.566	0.252	0.607	0.133	0.275	0.790
C2E21_8995	C2E21_4536	3076.A0A2P6TCU7	3076.A0A2P6TQX8	0.115	0	0	0	0.523	0.592	0.133	0.395	0.893
C2E21_8995	C2E21_5943	3076.A0A2P6TCU7	3076.A0A2P6TM42	0.115	0	0	0	0.523	0.619	0.133	0.395	0.900
C2E21_8995	C2E21_4291	3076.A0A2P6TCU7	3076.A0A2P6TST0	0	0	0.120	0.839	0	0	0.967	0	0.969
C2E21_8995	C2E21_8506	3076.A0A2P6TCU7	3076.A0A2P6TEL0	0	0	0	0	0.311	0.951	0.297	0.587	0.988
C2E21_9016	C2E21_3789	3076.A0A2P6TCY4	3076.A0A2P6TSG4	0	0	0	0	0	0.204	0.273	0.052	0.403
C2E21_9016	C2E21_7742	3076.A0A2P6TCY4	3076.A0A2P6TG50	0	0	0	0	0.089	0.206	0.300	0	0.449
C2E21_9016	C2E21_7521	3076.A0A2P6TCY4	3076.A0A2P6TH25	0	0	0	0	0.055	0.346	0.133	0.110	0.459
C2E21_9027	C2E21_9422	3076.A0A2P6TCJ3	3076.A0A2P6TBH6	0	0	0	0	0	0	0.500	0.112	0.537
C2E21_9027	C2E21_9320	3076.A0A2P6TCJ3	3076.A0A2P6TBZ4	0.079	0	0	0	0	0	0.933	0.147	0.942
C2E21_9027	C2E21_2028	3076.A0A2P6TCJ3	3076.A0A2P6TY18	0	0	0	0	0	0	0	0.430	0.430
C2E21_9027	C2E21_6873	3076.A0A2P6TCJ3	3076.A0A2P6TJA4	0	0	0	0	0	0	0.383	0.125	0.437
C2E21_9027	C2E21_2468	3076.A0A2P6TCJ3	3076.A0A2P6TZ49	0	0	0	0	0	0	0.383	0.125	0.437
C2E21_9027	C2E21_2030	3076.A0A2P6TCJ3	3076.A0A2P6TXT9	0	0	0	0	0	0	0.383	0.125	0.437
C2E21_9027	C2E21_0765	3076.A0A2P6TCJ3	3076.A0A2P6U2S7	0	0	0	0	0	0	0.383	0.125	0.437
C2E21_9027	C2E21_4076	3076.A0A2P6TCJ3	3076.A0A2P6TSA6	0.113	0	0	0	0	0	0.407	0	0.451
C2E21_9027	C2E21_8387	3076.A0A2P6TCJ3	3076.A0A2P6TEG9	0	0	0	0	0.046	0	0.455	0	0.457
C2E21_9027	C2E21_4550	3076.A0A2P6TCJ3	3076.A0A2P6TRA0	0	0	0	0	0	0	0.455	0.059	0.465
C2E21_9027	C2E21_8932	3076.A0A2P6TCJ3	3076.A0A2P6TD11	0	0	0	0	0	0	0.452	0.073	0.470
C2E21_9027	C2E21_8797	3076.A0A2P6TCJ3	3076.A0A2P6TDD1	0	0	0	0	0	0	0.455	0.076	0.474
C2E21_9027	C2E21_5659	3076.A0A2P6TCJ3	3076.A0A2P6TP92	0	0	0	0	0.079	0	0.455	0	0.476
C2E21_9027	C2E21_8023	3076.A0A2P6TCJ3	3076.A0A2P6TFJ4	0	0	0	0	0.041	0	0.455	0.083	0.478
C2E21_9027	C2E21_8126	3076.A0A2P6TCJ3	3076.A0A2P6TFI1	0	0	0	0	0.105	0	0.455	0	0.491
C2E21_9027	C2E21_1369	3076.A0A2P6TCJ3	3076.A0A2P6TZJ4	0.083	0	0	0	0.045	0	0.494	0	0.518
C2E21_9027	C2E21_8825	3076.A0A2P6TCJ3	3076.A0A2P6TDE0	0.083	0	0	0	0.045	0	0.494	0	0.518
C2E21_9027	C2E21_1499	3076.A0A2P6TCJ3	3076.A0A2P6TZU5	0.083	0	0	0	0.045	0	0.494	0	0.518
C2E21_9027	C2E21_1981	3076.A0A2P6TCJ3	3076.A0A2P6TZQ7	0.083	0	0	0	0.045	0	0.494	0	0.518
C2E21_9027	C2E21_5912	3076.A0A2P6TCJ3	3076.A0A2P6TMZ5	0	0	0	0	0	0	0.500	0.112	0.537
C2E21_9027	C2E21_6901	3076.A0A2P6TCJ3	3076.A0A2P6TJ39	0	0	0	0	0	0	0.500	0.112	0.537
C2E21_9027	C2E21_6204	3076.A0A2P6TCJ3	3076.A0A2P6TL15	0.141	0	0	0	0.056	0	0	0.555	0.607
C2E21_9027	C2E21_4725	3076.A0A2P6TCJ3	3076.A0A2P6TR90	0	0	0	0	0.313	0.105	0.448	0	0.630
C2E21_9027	C2E21_5576	3076.A0A2P6TCJ3	3076.A0A2P6TNG3	0.090	0	0	0	0.078	0	0.718	0	0.742
C2E21_9027	C2E21_3527	3076.A0A2P6TCJ3	3076.A0A2P6TUE6	0	0	0	0	0.043	0	0.882	0.049	0.883
C2E21_9027	C2E21_3810	3076.A0A2P6TCJ3	3076.A0A2P6TSS0	0.090	0	0	0	0.078	0	0.906	0	0.914
C2E21_9027	C2E21_2738	3076.A0A2P6TCJ3	3076.A0A2P6TW09	0.079	0	0	0	0	0	0.906	0.147	0.919
C2E21_9027	C2E21_7368	3076.A0A2P6TCJ3	3076.A0A2P6TI93	0	0	0	0	0.043	0	0.929	0.049	0.929
C2E21_9027	C2E21_7242	3076.A0A2P6TCJ3	3076.A0A2P6TIG2	0	0	0.235	0.607	0	0	0.923	0	0.938
C2E21_9027	C2E21_1911	3076.A0A2P6TCJ3	3076.A0A2P6U0N3	0	0	0	0	0.043	0	0.940	0.049	0.940
C2E21_9027	C2E21_5117	3076.A0A2P6TCJ3	3076.A0A2P6TQ58	0	0	0	0	0.043	0	0.941	0.049	0.941
C2E21_9027	C2E21_3535	3076.A0A2P6TCJ3	3076.A0A2P6TUQ0	0	0	0	0	0.043	0	0.941	0.049	0.941
C2E21_9027	C2E21_4556	3076.A0A2P6TCJ3	3076.A0A2P6TQR0	0	0	0	0	0.043	0	0.941	0.049	0.941
C2E21_9027	C2E21_2213	3076.A0A2P6TCJ3	3076.A0A2P6TY36	0.079	0	0	0	0	0	0.941	0.147	0.949
C2E21_9039	C2E21_9563	3076.A0A2P6TCJ8	3076.A0A2P6TB31	0.084	0.438	0.311	0	0.089	0	0.226	0.114	0.727
C2E21_9039	C2E21_9531	3076.A0A2P6TCJ8	3076.A0A2P6TB77	0.090	0	0	0	0.079	0	0.497	0.125	0.581
C2E21_9039	C2E21_0543	3076.A0A2P6TCJ8	3076.A0A2P6U5G2	0	0	0	0	0.089	0	0.379	0.052	0.416
C2E21_9039	C2E21_7116	3076.A0A2P6TCJ8	3076.A0A2P6TJ63	0	0	0	0	0.089	0	0.379	0.052	0.416
C2E21_9039	C2E21_1095	3076.A0A2P6TCJ8	3076.A0A2P6U2V9	0.092	0	0	0	0.078	0.202	0.239	0.125	0.474
C2E21_9039	C2E21_4587	3076.A0A2P6TCJ8	3076.A0A2P6TRW2	0.092	0	0	0	0.078	0.202	0.239	0.125	0.474
C2E21_9039	C2E21_4139	3076.A0A2P6TCJ8	3076.A0A2P6TSQ4	0	0	0	0	0.050	0	0.496	0	0.500
C2E21_9039	C2E21_8177	3076.A0A2P6TCJ8	3076.A0A2P6TFL3	0.084	0.116	0.285	0	0.089	0	0.226	0.114	0.554
C2E21_9039	C2E21_7537	3076.A0A2P6TCJ8	3076.A0A2P6TH02	0.084	0	0	0	0.090	0	0.488	0.114	0.571
C2E21_9039	C2E21_8517	3076.A0A2P6TCJ8	3076.A0A2P6TEN0	0.084	0	0	0	0.090	0	0.488	0.114	0.571
C2E21_9039	C2E21_3061	3076.A0A2P6TCJ8	3076.A0A2P6TWM7	0.090	0	0	0	0.079	0	0.497	0.125	0.581
C2E21_9039	C2E21_6204	3076.A0A2P6TCJ8	3076.A0A2P6TL15	0.178	0	0	0	0.079	0	0	0.498	0.586
C2E21_9039	C2E21_1127	3076.A0A2P6TCJ8	3076.A0A2P6U3D0	0	0	0	0	0	0	0.885	0.114	0.893
C2E21_9039	C2E21_3947	3076.A0A2P6TCJ8	3076.A0A2P6TS75	0	0	0	0	0.056	0	0.884	0.114	0.894
C2E21_9039	C2E21_7336	3076.A0A2P6TCJ8	3076.A0A2P6THR4	0	0	0	0	0	0	0.884	0.142	0.896
C2E21_9039	C2E21_1600	3076.A0A2P6TCJ8	3076.A0A2P6TZW2	0	0	0	0	0	0.059	0.888	0.173	0.905
C2E21_9050	C2E21_9360	3076.A0A2P6TCS1	3076.A0A2P6TBN8	0.095	0.017	0	0	0.478	0.485	0.867	0.235	0.970
C2E21_9050	GATB	3076.A0A2P6TCS1	3076.A0A2P6TBP4	0	0	0	0	0.083	0	0.659	0	0.673
C2E21_9050	C2E21_9343	3076.A0A2P6TCS1	3076.A0A2P6TBP9	0.070	0	0	0	0.341	0	0.502	0.138	0.701
C2E21_9050	C2E21_9112	3076.A0A2P6TCS1	3076.A0A2P6TCI8	0.095	0	0	0	0.078	0.060	0.632	0.129	0.702
C2E21_9050	C2E21_9106	3076.A0A2P6TCS1	3076.A0A2P6TCK7	0.069	0	0	0	0.078	0	0.500	0.114	0.568
C2E21_9050	C2E21_3051	3076.A0A2P6TCS1	3076.A0A2P6TW68	0	0	0	0	0.045	0	0.411	0	0.413
C2E21_9050	C2E21_2662	3076.A0A2P6TCS1	3076.A0A2P6TYT7	0	0	0	0	0.052	0.062	0	0.395	0.415
C2E21_9050	C2E21_4040	3076.A0A2P6TCS1	3076.A0A2P6TSZ3	0.146	0	0	0	0.125	0	0	0.326	0.452
C2E21_9050	C2E21_5958	3076.A0A2P6TCS1	3076.A0A2P6TMX2	0	0	0	0	0	0	0	0.458	0.457
C2E21_9050	C2E21_2028	3076.A0A2P6TCS1	3076.A0A2P6TY18	0	0	0	0	0	0	0.256	0.308	0.463
C2E21_9050	C2E21_8401	3076.A0A2P6TCS1	3076.A0A2P6TEJ1	0.095	0	0	0	0.118	0.162	0.242	0.143	0.486
C2E21_9050	C2E21_7298	3076.A0A2P6TCS1	3076.A0A2P6THR7	0.095	0	0	0	0.118	0.162	0.242	0.143	0.486
C2E21_9050	C2E21_1765	3076.A0A2P6TCS1	3076.A0A2P6U1C8	0.115	0	0	0	0.090	0	0.299	0.211	0.494
C2E21_9050	C2E21_3712	3076.A0A2P6TCS1	3076.A0A2P6TUA3	0.115	0	0	0	0.090	0	0.299	0.211	0.494
C2E21_9050	C2E21_8757	3076.A0A2P6TCS1	3076.A0A2P6TDA9	0.115	0	0	0	0.090	0	0.299	0.211	0.494
C2E21_9050	C2E21_7080	3076.A0A2P6TCS1	3076.A0A2P6TIY7	0.095	0	0	0	0.118	0.123	0.299	0.143	0.502
C2E21_9050	C2E21_8768	3076.A0A2P6TCS1	3076.A0A2P6TDF9	0	0	0	0	0	0	0.497	0.059	0.506
C2E21_9050	C2E21_2019	3076.A0A2P6TCS1	3076.A0A2P6U0I9	0	0	0	0	0	0	0.497	0.059	0.506
C2E21_9050	C2E21_5878	3076.A0A2P6TCS1	3076.A0A2P6TMI1	0	0	0	0	0	0	0.497	0.059	0.506
C2E21_9050	C2E21_7809	3076.A0A2P6TCS1	3076.A0A2P6TGC6	0.046	0	0	0	0	0	0.498	0.058	0.509
C2E21_9050	C2E21_0894	3076.A0A2P6TCS1	3076.A0A2P6U2S5	0.046	0	0	0	0	0	0.498	0.058	0.509
C2E21_9050	C2E21_5347	3076.A0A2P6TCS1	3076.A0A2P6TNU1	0	0	0	0	0	0	0	0.543	0.543
C2E21_9050	C2E21_6873	3076.A0A2P6TCS1	3076.A0A2P6TJA4	0.086	0	0	0	0.281	0	0.274	0.172	0.552
C2E21_9050	C2E21_2468	3076.A0A2P6TCS1	3076.A0A2P6TZ49	0.086	0	0	0	0.281	0	0.274	0.172	0.552
C2E21_9050	C2E21_0765	3076.A0A2P6TCS1	3076.A0A2P6U2S7	0.086	0	0	0	0.281	0	0.274	0.172	0.552
C2E21_9050	C2E21_2030	3076.A0A2P6TCS1	3076.A0A2P6TXT9	0.086	0	0	0	0.281	0	0.274	0.172	0.552
C2E21_9050	C2E21_2358	3076.A0A2P6TCS1	3076.A0A2P6TYI9	0.106	0	0	0	0.131	0	0.411	0.150	0.559
C2E21_9050	C2E21_2910	3076.A0A2P6TCS1	3076.A0A2P6TWL1	0	0	0	0	0	0	0	0.559	0.559
C2E21_9050	C2E21_6572	3076.A0A2P6TCS1	3076.A0A2P6TKD0	0.106	0	0	0	0.131	0	0.411	0.150	0.559
C2E21_9050	C2E21_3773	3076.A0A2P6TCS1	3076.A0A2P6TVB6	0.137	0	0	0	0.046	0	0.274	0.353	0.561
C2E21_9050	C2E21_0139	3076.A0A2P6TCS1	3076.A0A2P6U556	0.137	0	0	0	0.046	0	0.274	0.353	0.561
C2E21_9050	C2E21_7674	3076.A0A2P6TCS1	3076.A0A2P6TH34	0.069	0	0	0	0.078	0	0.500	0.114	0.568
C2E21_9050	C2E21_1423	3076.A0A2P6TCS1	3076.A0A2P6U1A5	0.069	0	0	0	0.078	0	0.500	0.114	0.568
C2E21_9050	C2E21_7582	3076.A0A2P6TCS1	3076.A0A2P6TH58	0.069	0	0	0	0.078	0	0.500	0.114	0.568
C2E21_9050	C2E21_7353	3076.A0A2P6TCS1	3076.A0A2P6THW9	0.065	0	0	0	0.071	0	0.502	0.145	0.580
C2E21_9050	C2E21_4182	3076.A0A2P6TCS1	3076.A0A2P6TU02	0.065	0	0	0	0.071	0	0.502	0.145	0.580
C2E21_9050	C2E21_7986	3076.A0A2P6TCS1	3076.A0A2P6TFZ9	0.065	0	0	0	0.071	0	0.502	0.145	0.580
C2E21_9050	C2E21_5010	3076.A0A2P6TCS1	3076.A0A2P6TPZ2	0.065	0	0	0	0.071	0	0.502	0.145	0.580
C2E21_9050	C2E21_7597	3076.A0A2P6TCS1	3076.A0A2P6TH86	0.065	0	0	0	0.071	0	0.502	0.145	0.580
C2E21_9050	C2E21_5374	3076.A0A2P6TCS1	3076.A0A2P6TNP3	0.068	0	0	0	0.144	0	0.500	0.118	0.601
C2E21_9050	C2E21_2964	3076.A0A2P6TCS1	3076.A0A2P6TW76	0.068	0	0	0	0.144	0	0.500	0.118	0.601
C2E21_9050	C2E21_1051	3076.A0A2P6TCS1	3076.A0A2P6U343	0.068	0	0	0	0.144	0	0.500	0.118	0.601
C2E21_9050	C2E21_4076	3076.A0A2P6TCS1	3076.A0A2P6TSA6	0.076	0	0	0	0	0	0.497	0.233	0.612
C2E21_9050	C2E21_2627	3076.A0A2P6TCS1	3076.A0A2P6TZ96	0.106	0	0	0	0.131	0	0.496	0.150	0.622
C2E21_9050	C2E21_4639	3076.A0A2P6TCS1	3076.A0A2P6TQZ6	0	0	0	0	0.063	0	0.613	0.080	0.637
C2E21_9050	C2E21_4725	3076.A0A2P6TCS1	3076.A0A2P6TR90	0	0	0	0	0.078	0.063	0.496	0.318	0.663
C2E21_9050	C2E21_6737	3076.A0A2P6TCS1	3076.A0A2P6TKK3	0.102	0	0	0	0.098	0	0.577	0.169	0.677
C2E21_9050	C2E21_4562	3076.A0A2P6TCS1	3076.A0A2P6TR00	0.092	0	0	0	0.280	0.055	0.497	0.123	0.677
C2E21_9050	C2E21_1363	3076.A0A2P6TCS1	3076.A0A2P6U1C5	0.102	0	0	0	0.098	0	0.577	0.169	0.677
C2E21_9050	C2E21_0129	3076.A0A2P6TCS1	3076.A0A2P6U3J4	0.092	0	0	0	0.280	0.055	0.497	0.123	0.677
C2E21_9050	C2E21_8091	3076.A0A2P6TCS1	3076.A0A2P6TFE5	0.086	0.033	0	0	0.311	0	0.496	0.115	0.681
C2E21_9050	C2E21_1048	3076.A0A2P6TCS1	3076.A0A2P6U2C5	0	0	0	0	0.098	0.049	0.641	0.098	0.685
C2E21_9050	C2E21_4993	3076.A0A2P6TCS1	3076.A0A2P6TQL9	0	0	0	0	0.098	0.049	0.641	0.098	0.685
C2E21_9050	C2E21_6447	3076.A0A2P6TCS1	3076.A0A2P6TKS7	0	0	0	0	0.098	0.049	0.641	0.098	0.685
C2E21_9050	C2E21_5549	3076.A0A2P6TCS1	3076.A0A2P6TNY8	0.092	0	0	0	0.280	0.050	0.497	0.171	0.693
C2E21_9050	C2E21_8528	3076.A0A2P6TCS1	3076.A0A2P6TEN8	0.070	0	0	0	0.341	0	0.502	0.138	0.701
C2E21_9050	C2E21_0597	3076.A0A2P6TCS1	3076.A0A2P6U4B2	0.070	0	0	0	0.341	0	0.502	0.138	0.701
C2E21_9050	C2E21_1131	3076.A0A2P6TCS1	3076.A0A2P6U2E4	0.070	0	0	0	0.341	0	0.502	0.138	0.701
C2E21_9050	C2E21_1772	3076.A0A2P6TCS1	3076.A0A2P6U0R3	0.095	0	0	0	0.078	0.060	0.632	0.129	0.702
C2E21_9050	C2E21_7667	3076.A0A2P6TCS1	3076.A0A2P6TGX9	0.095	0	0	0	0.078	0.060	0.632	0.129	0.702
C2E21_9050	C2E21_1738	3076.A0A2P6TCS1	3076.A0A2P6TZQ3	0.095	0	0	0	0.078	0.060	0.632	0.129	0.702
C2E21_9050	C2E21_2710	3076.A0A2P6TCS1	3076.A0A2P6TVY0	0.102	0	0	0	0.118	0	0.577	0.294	0.731
C2E21_9050	C2E21_2675	3076.A0A2P6TCS1	3076.A0A2P6TZ22	0.140	0	0	0	0.150	0	0.496	0.389	0.744
C2E21_9050	C2E21_4876	3076.A0A2P6TCS1	3076.A0A2P6TQA9	0.131	0	0	0	0.137	0	0.613	0.228	0.745
C2E21_9050	C2E21_6178	3076.A0A2P6TCS1	3076.A0A2P6TLK6	0.131	0	0	0	0.137	0	0.613	0.228	0.745
C2E21_9050	C2E21_0876	3076.A0A2P6TCS1	3076.A0A2P6U3H9	0.115	0	0	0	0.321	0.100	0.577	0.200	0.783
C2E21_9050	C2E21_1316	3076.A0A2P6TCS1	3076.A0A2P6U3E9	0.115	0	0	0	0.321	0.100	0.577	0.200	0.783
C2E21_9050	C2E21_3399	3076.A0A2P6TCS1	3076.A0A2P6TUX9	0.103	0	0	0	0.313	0.053	0.640	0.150	0.788
C2E21_9050	C2E21_1807	3076.A0A2P6TCS1	3076.A0A2P6TZV7	0.103	0	0	0	0.313	0.053	0.640	0.150	0.788
C2E21_9050	C2E21_4110	3076.A0A2P6TCS1	3076.A0A2P6TSF9	0.103	0	0	0	0.313	0.053	0.640	0.150	0.788
C2E21_9050	C2E21_3400	3076.A0A2P6TCS1	3076.A0A2P6TUD6	0.103	0	0	0	0.313	0.053	0.640	0.150	0.788
C2E21_9050	C2E21_8932	3076.A0A2P6TCS1	3076.A0A2P6TD11	0.149	0	0	0	0.149	0.136	0.659	0.394	0.847
C2E21_9050	C2E21_5659	3076.A0A2P6TCS1	3076.A0A2P6TP92	0.133	0	0	0	0.310	0	0.659	0.343	0.848
C2E21_9050	C2E21_3438	3076.A0A2P6TCS1	3076.A0A2P6TUL8	0	0	0	0	0.045	0	0.884	0	0.884
C2E21_9050	C2E21_5295	3076.A0A2P6TCS1	3076.A0A2P6TPN3	0.149	0	0	0	0.592	0	0.659	0.298	0.905
C2E21_9050	C2E21_5786	3076.A0A2P6TCS1	3076.A0A2P6TM95	0.086	0	0	0	0.311	0	0.884	0.115	0.926
C2E21_9050	C2E21_1345	3076.A0A2P6TCS1	3076.A0A2P6U110	0.086	0	0	0	0.311	0	0.884	0.117	0.926
C2E21_9050	C2E21_8024	3076.A0A2P6TCS1	3076.A0A2P6TFV5	0.086	0	0	0	0.311	0	0.884	0.115	0.926
C2E21_9050	C2E21_1664	3076.A0A2P6TCS1	3076.A0A2P6U098	0.086	0	0	0	0.311	0	0.884	0.115	0.926
C2E21_9050	C2E21_1532	3076.A0A2P6TCS1	3076.A0A2P6U0B0	0.086	0	0	0	0.311	0	0.884	0.171	0.931
C2E21_9050	C2E21_8851	3076.A0A2P6TCS1	3076.A0A2P6TD88	0.131	0	0	0	0.478	0.485	0.742	0.331	0.952
C2E21_9050	C2E21_8852	3076.A0A2P6TCS1	3076.A0A2P6TDL4	0.131	0.001	0	0	0.478	0.485	0.742	0.331	0.952
C2E21_9050	C2E21_8850	3076.A0A2P6TCS1	3076.A0A2P6TDE1	0.131	0	0	0	0.478	0.485	0.742	0.331	0.952
C2E21_9050	C2E21_8994	3076.A0A2P6TCS1	3076.A0A2P6TCS7	0.059	0	0	0	0.059	0	0.967	0	0.968
C2E21_9050	C2E21_0012	3076.A0A2P6TCS1	3076.A0A2P6U3T2	0.095	0.025	0	0	0.478	0.485	0.884	0.235	0.974
C2E21_9083	C2E21_9551	3076.A0A2P6TCH5	3076.A0A2P6TB33	0	0	0.067	0.940	0.076	0	0.859	0	0.867
C2E21_9083	C2E21_3896	3076.A0A2P6TCH5	3076.A0A2P6TSH8	0	0	0.153	0.608	0	0	0.333	0	0.410
C2E21_9083	C2E21_9117	3076.A0A2P6TCH5	3076.A0A2P6TCN2	0	0	0	0	0.056	0.201	0.332	0.047	0.455
C2E21_9083	C2E21_4983	3076.A0A2P6TCH5	3076.A0A2P6TPH7	0	0	0	0	0.056	0.201	0.332	0.047	0.455
C2E21_9083	C2E21_4416	3076.A0A2P6TCH5	3076.A0A2P6TRV3	0	0	0	0	0.056	0.201	0.332	0.047	0.455
C2E21_9083	C2E21_3049	3076.A0A2P6TCH5	3076.A0A2P6TVN9	0	0	0	0	0.051	0.356	0.332	0	0.556
C2E21_9083	C2E21_5607	3076.A0A2P6TCH5	3076.A0A2P6TN89	0	0	0.161	0.727	0	0	0.859	0	0.876
C2E21_9106	GATB	3076.A0A2P6TCK7	3076.A0A2P6TBP4	0.114	0	0	0	0	0	0.577	0	0.609
